,id,url,repository_url,labels_url,user
10,1204912401,https://api.github.com/repos/pandas-dev/pandas/issues/46778,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46778/labels{/name},"{'login': 'andjhall', 'id': 77794567, 'node_id': 'MDQ6VXNlcjc3Nzk0NTY3', 'avatar_url': 'https://avatars.githubusercontent.com/u/77794567?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/andjhall', 'html_url': 'https://github.com/andjhall', 'followers_url': 'https://api.github.com/users/andjhall/followers', 'following_url': 'https://api.github.com/users/andjhall/following{/other_user}', 'gists_url': 'https://api.github.com/users/andjhall/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/andjhall/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/andjhall/subscriptions', 'organizations_url': 'https://api.github.com/users/andjhall/orgs', 'repos_url': 'https://api.github.com/users/andjhall/repos', 'events_url': 'https://api.github.com/users/andjhall/events{/privacy}', 'received_events_url': 'https://api.github.com/users/andjhall/received_events', 'type': 'User', 'site_admin': False}"
11,1204378879,https://api.github.com/repos/pandas-dev/pandas/issues/46776,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46776/labels{/name},"{'login': 'simonjayhawkins', 'id': 13159005, 'node_id': 'MDQ6VXNlcjEzMTU5MDA1', 'avatar_url': 'https://avatars.githubusercontent.com/u/13159005?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/simonjayhawkins', 'html_url': 'https://github.com/simonjayhawkins', 'followers_url': 'https://api.github.com/users/simonjayhawkins/followers', 'following_url': 'https://api.github.com/users/simonjayhawkins/following{/other_user}', 'gists_url': 'https://api.github.com/users/simonjayhawkins/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/simonjayhawkins/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/simonjayhawkins/subscriptions', 'organizations_url': 'https://api.github.com/users/simonjayhawkins/orgs', 'repos_url': 'https://api.github.com/users/simonjayhawkins/repos', 'events_url': 'https://api.github.com/users/simonjayhawkins/events{/privacy}', 'received_events_url': 'https://api.github.com/users/simonjayhawkins/received_events', 'type': 'User', 'site_admin': False}"
12,1204039393,https://api.github.com/repos/pandas-dev/pandas/issues/46774,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46774/labels{/name},"{'login': 'mroeschke', 'id': 10647082, 'node_id': 'MDQ6VXNlcjEwNjQ3MDgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/10647082?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mroeschke', 'html_url': 'https://github.com/mroeschke', 'followers_url': 'https://api.github.com/users/mroeschke/followers', 'following_url': 'https://api.github.com/users/mroeschke/following{/other_user}', 'gists_url': 'https://api.github.com/users/mroeschke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mroeschke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mroeschke/subscriptions', 'organizations_url': 'https://api.github.com/users/mroeschke/orgs', 'repos_url': 'https://api.github.com/users/mroeschke/repos', 'events_url': 'https://api.github.com/users/mroeschke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mroeschke/received_events', 'type': 'User', 'site_admin': False}"
13,1203862486,https://api.github.com/repos/pandas-dev/pandas/issues/46772,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46772/labels{/name},"{'login': 'joseortiz3', 'id': 18585219, 'node_id': 'MDQ6VXNlcjE4NTg1MjE5', 'avatar_url': 'https://avatars.githubusercontent.com/u/18585219?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/joseortiz3', 'html_url': 'https://github.com/joseortiz3', 'followers_url': 'https://api.github.com/users/joseortiz3/followers', 'following_url': 'https://api.github.com/users/joseortiz3/following{/other_user}', 'gists_url': 'https://api.github.com/users/joseortiz3/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/joseortiz3/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/joseortiz3/subscriptions', 'organizations_url': 'https://api.github.com/users/joseortiz3/orgs', 'repos_url': 'https://api.github.com/users/joseortiz3/repos', 'events_url': 'https://api.github.com/users/joseortiz3/events{/privacy}', 'received_events_url': 'https://api.github.com/users/joseortiz3/received_events', 'type': 'User', 'site_admin': False}"
14,1203768268,https://api.github.com/repos/pandas-dev/pandas/issues/46771,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46771/labels{/name},"{'login': 'ma3da', 'id': 34522496, 'node_id': 'MDQ6VXNlcjM0NTIyNDk2', 'avatar_url': 'https://avatars.githubusercontent.com/u/34522496?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ma3da', 'html_url': 'https://github.com/ma3da', 'followers_url': 'https://api.github.com/users/ma3da/followers', 'following_url': 'https://api.github.com/users/ma3da/following{/other_user}', 'gists_url': 'https://api.github.com/users/ma3da/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ma3da/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ma3da/subscriptions', 'organizations_url': 'https://api.github.com/users/ma3da/orgs', 'repos_url': 'https://api.github.com/users/ma3da/repos', 'events_url': 'https://api.github.com/users/ma3da/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ma3da/received_events', 'type': 'User', 'site_admin': False}"
15,1203632158,https://api.github.com/repos/pandas-dev/pandas/issues/46770,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46770/labels{/name},"{'login': 'kwhkim', 'id': 4476168, 'node_id': 'MDQ6VXNlcjQ0NzYxNjg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/4476168?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kwhkim', 'html_url': 'https://github.com/kwhkim', 'followers_url': 'https://api.github.com/users/kwhkim/followers', 'following_url': 'https://api.github.com/users/kwhkim/following{/other_user}', 'gists_url': 'https://api.github.com/users/kwhkim/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kwhkim/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kwhkim/subscriptions', 'organizations_url': 'https://api.github.com/users/kwhkim/orgs', 'repos_url': 'https://api.github.com/users/kwhkim/repos', 'events_url': 'https://api.github.com/users/kwhkim/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kwhkim/received_events', 'type': 'User', 'site_admin': False}"
16,1203606102,https://api.github.com/repos/pandas-dev/pandas/issues/46769,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46769/labels{/name},"{'login': 'galipremsagar', 'id': 11664259, 'node_id': 'MDQ6VXNlcjExNjY0MjU5', 'avatar_url': 'https://avatars.githubusercontent.com/u/11664259?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/galipremsagar', 'html_url': 'https://github.com/galipremsagar', 'followers_url': 'https://api.github.com/users/galipremsagar/followers', 'following_url': 'https://api.github.com/users/galipremsagar/following{/other_user}', 'gists_url': 'https://api.github.com/users/galipremsagar/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/galipremsagar/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/galipremsagar/subscriptions', 'organizations_url': 'https://api.github.com/users/galipremsagar/orgs', 'repos_url': 'https://api.github.com/users/galipremsagar/repos', 'events_url': 'https://api.github.com/users/galipremsagar/events{/privacy}', 'received_events_url': 'https://api.github.com/users/galipremsagar/received_events', 'type': 'User', 'site_admin': False}"
17,1203529564,https://api.github.com/repos/pandas-dev/pandas/issues/46768,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46768/labels{/name},"{'login': 'Dr-Irv', 'id': 15113894, 'node_id': 'MDQ6VXNlcjE1MTEzODk0', 'avatar_url': 'https://avatars.githubusercontent.com/u/15113894?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Dr-Irv', 'html_url': 'https://github.com/Dr-Irv', 'followers_url': 'https://api.github.com/users/Dr-Irv/followers', 'following_url': 'https://api.github.com/users/Dr-Irv/following{/other_user}', 'gists_url': 'https://api.github.com/users/Dr-Irv/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Dr-Irv/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Dr-Irv/subscriptions', 'organizations_url': 'https://api.github.com/users/Dr-Irv/orgs', 'repos_url': 'https://api.github.com/users/Dr-Irv/repos', 'events_url': 'https://api.github.com/users/Dr-Irv/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Dr-Irv/received_events', 'type': 'User', 'site_admin': False}"
18,1203443826,https://api.github.com/repos/pandas-dev/pandas/issues/46766,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46766/labels{/name},"{'login': 'Moisan', 'id': 31669, 'node_id': 'MDQ6VXNlcjMxNjY5', 'avatar_url': 'https://avatars.githubusercontent.com/u/31669?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Moisan', 'html_url': 'https://github.com/Moisan', 'followers_url': 'https://api.github.com/users/Moisan/followers', 'following_url': 'https://api.github.com/users/Moisan/following{/other_user}', 'gists_url': 'https://api.github.com/users/Moisan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Moisan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Moisan/subscriptions', 'organizations_url': 'https://api.github.com/users/Moisan/orgs', 'repos_url': 'https://api.github.com/users/Moisan/repos', 'events_url': 'https://api.github.com/users/Moisan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Moisan/received_events', 'type': 'User', 'site_admin': False}"
19,1203409750,https://api.github.com/repos/pandas-dev/pandas/issues/46765,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46765/labels{/name},"{'login': 'maalgorium', 'id': 18078278, 'node_id': 'MDQ6VXNlcjE4MDc4Mjc4', 'avatar_url': 'https://avatars.githubusercontent.com/u/18078278?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/maalgorium', 'html_url': 'https://github.com/maalgorium', 'followers_url': 'https://api.github.com/users/maalgorium/followers', 'following_url': 'https://api.github.com/users/maalgorium/following{/other_user}', 'gists_url': 'https://api.github.com/users/maalgorium/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/maalgorium/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/maalgorium/subscriptions', 'organizations_url': 'https://api.github.com/users/maalgorium/orgs', 'repos_url': 'https://api.github.com/users/maalgorium/repos', 'events_url': 'https://api.github.com/users/maalgorium/events{/privacy}', 'received_events_url': 'https://api.github.com/users/maalgorium/received_events', 'type': 'User', 'site_admin': False}"
